id,firstName,lastName
12810,Various,Various
434,Michael,Ryan
12313,Mark,Basso
2338,Luke,Ross
12811,SOUTCH,SOUTCH
12812,JL,Mast
12339,Kevin,Wada
11953,Benjamin,Acker
12813,E.M.,Gist
16,Alan,Davis
12816,Chuck,Wendig
12818,Will,Pilgrim
12819,Jeff,King
789,David,Yardin
10279,Matthew,Wilson
452,Chris,Eliopoulos
11306,Jason,Latour
799,Joss,Whedon
6001,Fabian,Nicieza
322,Gurihiru,
12716,Stacey,Lee
12821,Eric,Palicki
12822,Paolo,Villanelli
12823,Jorge,Coelho
12824,Tara,Guggenheim
1107,Dan,Abnett
12786,Brittney,Williams
9081,Matteo,Lolli
12738,Chad,Bowers
1914,Dan,Panosian
12826,Skan,
8027,Andres,Mossa
12829,Rahmat,Handoko
12830,Geoffo,
12831,Scott,Aukerman
12368,Greg,Smallwood
11798,Matteo,Buffagni
12836,Ruth,Gage
12837,Chris,Gage
12838,Jeremy,Whitley
12839,Ben,Acker
12840,Ben,Blacker
8814,Jon,Malin
73,Steve,Dillon
8094,Becky,Cloonan
12841,Tula,Lotay
1004,Daniel,Acuna
1248,Ken,Lashley
12843,Nick,Kocher
614,Manuel,Garcia
277,Terry,Dodson
12844,Aco,
12846,Javier,Pina
12847,Chuck,Brown
12848,Chris,Visions
12752,Brent,Schoonover
486,Scott,Koblish
425,Greg,Land
2050,Denys,Cowan
12853,Jung Gi,Kim
12709,Ramon,Villalobos
12744,Tamra,Bonvillain
12854,Paul,Allor
12856,Juanan,Ramirez
11765,Christos,Gage
12860,John,Allison
12861,Derek,Landy
12862,Rosi,Kampe
12863,Irene,Strychalski
12864,Flaviano,
12815,Andrea,Broccardo
12866,James,Patterson
9047,Marjorie,Liu
483,Tom,Grummett
11921,Jacob,Thomas
12457,Edward,Lewis
532,Brandon,Peterson
10326,Ming,Doyle
12765,Natacha,Bustos
12820,Flaviano,Armentaro
925,Cameron,Stewart
12696,Nico,Leon
12698,Yasmine,Putri
12870,Alison ,Sampson
12871,Ollie,Masters 
10090,Joe,Quinones
12874,Kei,Zama
2133,Tom,Brevoort
182,Esad,Ribic
12875,Ricardo,LÓpez Ortiz
12551,Jesus,Saiz
10785,Stephanie,Hans
12399,Robbi,Rodriguez
8606,Ig,Guara
935,Todd,Nauck
25,Alex,Maleev
12449,Russell,Dauterman
11354,Declan,Shalvey
6170,Olivier,Coipel
665,Reilly,Brown
8652,Jacob,Chabot
12288,Michael,Mundo
536,Greg,Pak
644,Marc,Guggenheim
9799,David,Baldeon
942,Mike,Hawthorne
7639,John,Barber
11434,Nick,Spencer
750,David,Aja
12437,Stacey,Lee
575,Brian,Stelfreeze
12880,IAN,DOESCHER
12881,DAVID,WALKER
11347,Brandon,Montclare
12882,RAHZZAH,
208,Paco,Medina
12883,BRITTNEY L.,WILLIAMS
12884,ZAC ,GORMAN
12889,GABRIELE,DELL’OTTO
12890,LEILA,DEL DUCA
12891,JACOB,JOHNSON
12892,SI YEON ,PARK
12893,JI EUN,PARK
12894,JAE SUNG,LEE
12895,MIN JU,LEE
12896,JAE WOONG,LEE
12897,HEE YE,CHO
12898,IN YOUNG,LEE
12899,WOO BIN,CHOI
12900,ENRIQUE,CARRION
12901,STEPHEN,BYRNE
12903,WALLACE,WOOD
12904,JOHN,ROMITA
101,Carlos,Pacheco
10329,G.,Wilson
521,Reginald,Hudlin
12390,Jim,Zub
12906,Jackson,Guice
12907,William,Graham
12825,Leonardo,Romero
1141,Giuseppe,Camuncoli
12909,Trevor,von Eedon
12444,Robbie,Thompson
11748,Marco,Checchetto
11930,Tradd,Moore
12411,Felipe,Smith
12842,Nathan,Stockman
259,Mark,Gruenwald
12763,Jody,Houser
627,Christina,Strain
1113,Sana,Takeda
8901,Kieron,Gillen
12913,Sandy,Jarrell
12914,Matthew,Sturges
12711,David,Walker
7190,Skottie,Young
694,Mark,Brooks
12910,Jay,Fosgitt
360,Justin,Ponsor
12849,Meghan,Hetrick
12915,Wilfredo,Torres
12807,Chelsea,Cain
12917,Nilah,Magruder
12918,Brian,Level
177,Michael,Gaydos
314,Neal,Adams
1246,Larry,Stroman
23,David,Mack
243,Mike,Mayhew
9137,Mike,McKone
12697,Siya,Oum
11463,Jason,Aaron
232,Chris,Bachalo
2697,Butch,Guice
9394,Salvador,Espin
10144,Pepe,Larraz
12447,Tom,Taylor
8098,Bengal,
12392,David,Lopez
11841,Sana,Amanat
11680,Gerry,Duggan
12919,Katherine,Brown
626,Dan,Slott
12759,Christopher,Hastings
9089,Max,Fiumara
436,Adi,Granov
8221,Chris,Samnee
12920,Juan,Gimenez
365,Pasqual,Ferry
12814,Marco,D'Alfonso
192,Stuart,Immonen
241,Dale,Keown
357,Jim,Cheung
5764,Ron,Frenz
87,Mark,Bagley
571,Rob,Liefeld
4150,Paco,Diaz
162,John,Cassaday
1063,Frazer,Irving
12208,Arthur,Adams
9233,Paul,Renaud
12921,Thony,Silas
4300,Nick,Lowe
12924,Martin,Morazzo
12787,Kate,Leth
11901,Dennis,Hopeless
1133,Stefano,Caselli
24,Brian,Bendis
1340,James,Robinson
1117,Javier,Rodriguez
12928,John,Bryne
11560,Dalibor,Talajic
12590,Jon,Adams
12929,Romulo,Fajardo
7718,Sanford,Greene
1156,Ryan,Stegman
119,Mark,Waid
481,Barry,Kitson
11735,Laura,Allred
12396,Michael,Allred
613,Khary,Randolph
12174,Al,Ewing
735,Travel,Foreman
12931,Matteo,Stanzani
12932,Wayne,Brady
12933,Jonathan,Magnum
12934,Sina,Grace
12935,Rex,Ogle
12936,Sean,Izaakse
12937,Penn,Jillette
12938,Mirka,Adolpha
72,Humberto,Ramos
12939,Ron,Fortier
11575,Kris,Anka
12940,Roxane,Gay
12941,Yona,Harvey
5022,David,Nakayama
12855,Diego,Olortegui
12465,Ryan,North
12464,Erica,Henderson
10288,Marko,Djurdjevic
5160,Phil,Noto
11737,Daniel,Ketchum
11488,Julian,Tedesco
12714,Kelly,Thompson
12942,Glynis,Wein
8522,Gabriele,Dell'Otto
658,Ron,Lim
312,Mike,Deodato
9096,Michael,Cho
1926,Mike,Mignola
9408,Sara,Pichelli
1252,Rick,Leonardi
26,Bill,Sienkiewicz
12369,Gerardo,Sandoval
12943,Jason,Muhr
12944,Edgar,Salazar
12946,Myisha,Haynes
12947,Nicole,Perlman
12949,Nelson,Blake
12950,Eric,Koda
12951,Val,Semekis
63,Alex,Ross
12948,Margaret,Stohl 
12494,Chip,Zdarsky
648,Simone,Bianchi
12393,Michael,Walsh
2879,Adam,Kubert
954,Gerry,Conway
11309,Mike,Del Mundo
708,Mike,Perkins
12484,Jeff,Dekal
12771,Matthew,Rosenberg
8495,Francesco,Mattina
1103,Khoi,Pham
11531,Ramon,Perez
10405,John,Christopher
11757,Salvador,Larroca
234,Kev,Walker
9018,Mahmud,Asrar
12426,Javier,Garron
10432,Dave,Johnson
12694,Gustavo,Duarte
12832,Elizabeth ,Torque
8825,Jorge,Molina
10759,Jeff,Lemire
758,Leinil,Yu
120,Ron,Garney
12371,Charles,Soule
4600,Mark,Paniccia
10023,Cullen,Bunn
11912,Valerio,Schiti
9364,Rod,Reis
12952,Daniel ,Govar
12953,Todd,Casey
12954,Elliott,Casey
12955,Ro,Stein
12956,Ted,Brandt
12957,Method Man,
12958,Balak,
12959,Cedric,Tchao
6901,Len,Kaminski
12960,Tristan,Shane
12961,Elsa,Charretier
12962,Charlamagne tha God,
12963,Matt,Owens
12964,Christopher,Allen
12966,Matt,Horak
12967,Stonehouse,
12968,Guillermo,Sanna
12969,Ardian,Syaf
12970,Gisele,Lagace
12972,Leah,Williams
12973,Gabby,Rivera
12975,Heather,Antos
12976,Patrick,Brown
12977,Juan,Cabal
12978,Roberto,Poggi
12986,Jordan,Boyd
12985,Ferran,Delgado
12990,Paulina,Ganucheau
12992,Chris,Hastings
12995,Nelson,Blake
12997,Marcelo,Maiolo
13000,Charles,Beacham
13001,Steven,Buccellato
13002,Matthew,Horak
13004,Kevin,Libranda
13007,Rosy,Higgins
13009,Miralti,Firmansyah
13015,Robert,Thompson
13014,Johanna,Ford
13022,R.L.,Stine
13027,Darren,Shan
13028,Miroslav,Mrva
13029,Guillermo,Bauza
13032,Matthew,Owens
13031,Juan,Cabal
13037,Alejandro,Oliveira
13043,Jeon,Seok
13046,Alanna,Smith
13047,Rob,DiSalvo
13049,Gabrielle,Rivera
13051,Afua,Richardson
13052,Israel,Gonzalez
13053,Maxim,Bemis
13065,Michael,Costa
13071,Julian,Velarde
13072,Aspen,Steigerwald
13077,Daron,Jensen
13082,Goran,Sudzuka
13084,Nicholas,Kocher
13085,Irma,Kniivila
13088,David,Williams
13096,Jose,Giles
13099,Susan,Putney
13100,Jeffrey,York
13103,Felipe,Sobreiro
13105,Chloe,Poillerat
13111,Audrey,Koch
13113,Rembert,Browne
13119,Pierfrancesco,Gaston
13122,"Chad Bowers, ",Chris Sims
13123,Chad Bowers & Chris Sims,
13128,Nick,Roche
13130,Tim,Tuohy
13132,Ivan,Cohen
13133,Kathleen,Wisneski
13134,"Bruno Oliveira, Salvador Espin",
13135,"Salvador Espin, Bruno Oliveira, J.L. Giles",
13142,Yusaku,Komiyama
13144,Michael,Oeming
13155,Mike,Bowden
13160,Nate,Massengill
13163,Jordan,Gibson
13164,Elliott,Kalan
13167,Christopher,Robinson
13172,Shelly,Chen
4544,Angel,Unzueta
13175,Marco,Lorenzana
13176,Marc,Borstel
13178,David,Walker
13182,Michele,Assarasakorn
13183,Marc,Dematteis
13184,Rodrigo,Zayas
13188,"Salvador Espin, Ariel Medel",
13191,Charles,Wojtkoski
13192,Harry,Campbell
13193,Dean,Carr
13194,Joe,CalGagno
13195,Mike,Heisler
13199,Marika,Cresta
13200,Sarah,Brunstad
13202,Jesse,Holland
13204,"Dustin Bates, Peter David",
13205,Lillah,Sturges
13208,Nnedi,Okorafor
13209,Douglas,Franchin
13210,"Guru-eFX, Lee Duhig",
13211,John,Gaushell
13212,Stephen,Sajdak
13213,Rainbow,Rowell
13214,Alvaro,Rio
13218,Allison,Stock
13220,Jakub,Rebelka
13222,Sebastian,Carrillo
13223,Taki,Soma
13226,Robert,Cassell
13227,Andrew,Maclean
13228,Michael,Shelfer
13229,Dominike,Stanton
13231,Brian,Churilla
13234,Christa,Faust
13237,Madeline,Mcgrane
13238,Jim,Davis
13239,Simone,Buonfantino
13241,Ed,Piskor
13243,Richard,Friend
13244,Sotocolor Studio,
13245,Jose,Luis
13247,Rafael,Fonteriz
13253,Christopher,Stevens
13189,Kiichi,Mizushima
13254,Alitha,Martinez
13256,Anthony,Holden
13259,Anders,Nilsen
13262,Dan,Chichester
13264,Jose,Soares
13265,Olivia,Margraf
13271,Oscar,Bazaldua
13278,Ruy,Jose
13280,Damian,Couceiro
13281,Ed,Tadeo
13284,Ciane,Dusk
13285,Christopher,Markus
13286,Stephen,Mcfeely
13287,Monty,Nero
13288,Raske,
13289,Adriana,Di Benedetto
12886,Geoffrey,Thorne
13291,Chynna ,Clugston Flores
13293,Daerick,Gross
13294,Mok,Yau
13295,Belardino,Brabo
10046,Edward,Ticzon
9038,Marcus,to
13039,Jeff,Loveness
12905,Mike,Deodato
8504,Frank,D'ARMATA
552,Wade,Grawbadger
12902,Kim,Jacinto
474,Andrea,Vito
13162,Erick,Arciniega
7413,Paulo,Siqueira
649,Ed,Mcguinness
8390,Don,Mcgregor
10004,Mike,O'sullivan
13179,Alex,Arizmendi
11851,Simon,Spurrier
12817,Emilio,Laiso
12885,Will,Robson
13038,Daniel,Mora
13201,Juan,Fernandez
13240,Diego,Bernard
12945,Mariko,Tamaki
13151,Vc,Wooton
13304,Vc,Sharpe
13143,Vc,Gentile
8706,Jay,Ramos
13087,Mario,Pennino
9967,Jim,Mccann
7909,Pere,Perez
12922,William,Forbes
13013,Airi,Kamiyama
12845,Scott,Wilson
10067,Michael,Kupperman
13148,Dave,Lanphear
13313,Ed,Ashe
13314,Carl,Pfeuffer
13315,Mort,Leav
10824,Whilce,Portacio
13166,Sam,Rosa
13095,James,Sherman
13269,James,Hudnall
13197,Mike,Bair
13316,Danilo,Bulanadi
13317,Dario,Carrasco
9565,Tom,Defalco
13318,Impacto,Company
7649,Impacto,Hang
1927,Bud,Larosa
13319,Pat,Olliffe
13321,Avalon,Milla
9484,Steve,Mcniven
13310,Jared,Fletcher
13322,J.K.,Niimura
11038,Muntsa,Vicente
13152,Joe,Quesada
13146,Danny,Miki
13323,Carlos,Cuevas
13091,Al,Milgrom
13303,Bill,Duplicate
13092,Dennis,O'neil
13131,Ken,Lopez
7738,Joel,Seguin
13330,Dabel,Ruffner
13329,Jess,Ruffner
13255,Rob,Steen
13331,Top,Rocafort
13333,Top,Peteri
13332,Top,Bot
13093,Art,Simek
13094,Dave,Hunt
13309,Elizabeth,Breitweiser
13272,John,Romita
13196,John,Romita
13335,Sal,Regla
13055,Richard,Isanove
12297,Andre,Araujo
8671,Jamie,Mckelvie
7935,Sheila,Johnson
12239,Guru,Efx
11610,David,Marquez
13308,Roberto,Torre
13279,Christopher,Sebela
13338,Kelly,Deconnick
13042,Mike,Mckone
13311,Danilo,Beyruth
13115,Reiprich,Jean-&#8203;Louis
13089,Wellinton,Alves
13368,Cristiane,Peter
13017,Bryan,Hill
13020,Jahnoy,Lindsay
13018,Ricardo,Lopez-&#8203;Ortiz
13019,Ester,Sanchez
13016,Mat,Lopes
13106,Joshua,Cassara
13074,Adriano,Benedetto
13306,Ulises,Farinas
13270,Daniel,Kibblesmith
13276,Carlos,Villa
13048,Ray-&#8203;Anthony,Height
12998,Oscar,Bazaldua
13136,Ashley,Witter
13060,Marc,Deering
13296,Ryan,Ottley
13320,Clifton,Rathburn
13174,Elisabetta,D'AMICO
12983,Dan,Slott
13062,Christian,Ward
13056,Daniel,Johnson
13010,Nick,Filardi
13221,Julian,Tedesco
13110,Robert,Gill
13252,Kevin,Wada
12979,Aaron,Kuder
12989,Jordie,Bellaire
13138,In-&#8203;Hyuk,Lee
13050,Chris,Sprouse
13080,Skan,Srisuwan
13283,Gang,Lim
13275,Nicholas,Derington
13069,Jen,Bartel
13232,Ethan,Sacks
13070,Ibraim,Roberson
13299,Martin,Simmonds
13081,Saladin,Ahmed
13282,Stephane,Paitreau
13233,Evan,Narcisse
13180,Federico,Blee
13248,Mike,Mundo
13224,Michael,Spicer
13300,Gary,Whitta
13236,Guiu,Vilanova
13260,Jp,Mayer
13005,Dono,Sanchez-&#8203;Almara
13063,Edgar,Salazar
12984,Matt,Yackey
13064,Iban,Coello
13215,Rain,Beredo
13459,Phil,Noto
13141,Michele,Bandini
12987,Ta-&#8203;Nehisi,Coates
13251,Salva,Espin
13006,G,Gurihiru
13109,Djibril,Morissette-&#8203;Phan
13257,Giada,Marchisio
12999,Will,Sliney
13036,Emilio,Lopez
13021,David,Curiel
13249,Daniele,Orlandini
13008,Ruth,Redmond
13173,Rodney,Barnes
13263,Efren,Anacleto
13225,Alberto,Alburquerque
13449,Chris,Sotomayor
13206,Justin,Jordan
12996,Ian,Herring
13033,Nicol,Leon
12981,Michael,Garland
13040,Adam,Gorham
12699,Ed,Brisson
13154,Rainbow,Rowell
13003,Nolan,Woodard
12991,Rachelle,Rosenberg
12988,Vc,Cowles
13235,Geoffrey,Shaw
13140,Donny,Cates
13250,Romulo,Fajardo
13061,Cory,Smith
13059,Fred,Lente
12980,Vc,Petit
13058,Marcio,Menyz
13169,Justice,Wong
13170,Howard,Wong
13510,Sebastian,Cabrol
12974,Vc,Sabino
13066,Chris,Sims
13067,Vc,Eliopoulos
12993,Vc,Lanham
13207,Chris,O'halloran
12982,Vc,Caramagna
